   id, time,  addr, rssi,  ave, lane
  634, 2089, 65:02, -103, -111,   12
  635, 1950, 65:02, -101, -102,   13
  636, 5148, xx:xx, -120, -120,   13
  637, 2507, 65:02, -107, -113,   13
  638,  476, 65:02,  -99, -103,   13
  639, 4824, 65:02,  -99,  -99,   13
  640, 5094, xx:xx, -120, -120,   13
  641, 2566, 65:02, -102, -111,   13
  642,  964, 65:02, -100, -101,   13
  643, 2875, 65:02,  -97,  -98,   13
  644, 1443, 65:02, -100,  -98,   13
  645,  480, 65:02, -103, -101,   13
  646, 5114, xx:xx, -120, -120,   13
  647, 1610, 65:02,  -97, -108,   13
  648,  471, 65:02,  -99,  -98,   13
  649, 1920, 65:02,  -97,  -98,   13
  650,  493, 65:02,  -95,  -96,   13
  651, 2869, 65:02,  -94,  -94,   13
  652,  982, 65:02, -103,  -98,   13
  653,  936, 65:02,  -98, -100,   13
  654, 3378, 65:02,  -96,  -97,   13
  655,  457, 65:02, -100,  -98,   13
  656, 2405, 65:02,  -94,  -97,   13
  657,  963, 65:02, -102,  -98,   13
  658, 1441, 65:02, -102, -102,   13
  659, 4803, 65:02,  -95,  -98,   13
  660, 2400, 65:02, -102,  -98,   13
  661,  477, 65:02,  -96,  -99,   13
  662, 4314, 65:02,  -98,  -97,   13
  663, 1922, 65:02,  -98,  -98,   13
  664,  478, 65:02, -102, -100,   13
  665, 3369, 65:02, -100, -101,   13
  666, 5108, xx:xx, -120, -120,   13
  667, 5096, xx:xx, -120, -120,   13
  668,  831, 65:02,  -96, -108,   13
  669, 5104, xx:xx, -120, -120,   13
  670, 5143, xx:xx, -120, -120,   13
  671, 1756, 65:02, -101, -110,   13
  672, 2885, 65:02,  -98,  -99,   13
  673, 5121, xx:xx, -120, -120,   13
  674,  628, 65:02,  -97, -108,   13
  675, 1922, 65:02,  -95,  -96,   13
  676, 1447, 65:02, -100,  -97,   13
  677, 1914, 65:02, -100, -100,   13
  678,  478, 65:02, -106, -103,   13
  679, 1000, 65:02, -106, -106,   13
  680,  917, 65:02,  -89,  -97,   13
  681,  485, 65:02,  -95,  -92,   13
  682, 5103, xx:xx, -120, -120,   13
  683, 2099, 65:02,  -96, -108,   13
  684, 4797, 65:02, -101,  -98,   13
  685, 1437, 65:02,  -99, -100,   13
  686, 3877, 65:02, -100,  -99,   13
  687, 2372, 65:02, -102, -101,   14
  688, 5187, xx:xx, -120, -120,   14
  689, 2971, 65:02, -100, -110,   14
  690, 4811, 65:02, -101, -100,   14
  691, 5103, xx:xx, -120, -120,   14
  692, 3539, 65:02,  -91, -105,   14
  693,  942, 65:02, -103,  -97,   14
  694, 2884, 65:02, -101, -102,   14
  695, 4325, 65:02, -102, -101,   14
  696, 1436, 65:02,  -97,  -99,   14
  697,  474, 65:02, -100,  -98,   14
  698, 2425, 65:02,  -99,  -99,   14
  699,  460, 65:02, -102, -100,   14
  700,  478, 65:02,  -96,  -99,   14
  701,  477, 65:02,  -90,  -93,   14
  702, 2400, 65:02,  -99,  -94,   14
  703,  477, 65:02,  -95,  -97,   14
  704, 1456, 65:02, -100,  -97,   14
  705,  469, 65:02, -101, -100,   14
  706, 2885, 65:02, -103, -102,   14
  707, 5100, xx:xx, -120, -120,   14
  708, 2118, 65:02,  -96, -108,   14
  709, 5102, xx:xx, -120, -120,   14
  710, 1601, 65:02,  -98, -109,   14
  711, 5115, xx:xx, -120, -120,   14
  712, 1116, 65:02,  -97, -108,   14
  713,  480, 65:02,  -99,  -98,   14
  714, 5104, xx:xx, -120, -120,   14
  715, 1144, 65:02, -101, -110,   14
  716, 3838, 65:02, -101, -101,   14
  717,  974, 65:02,  -99, -100,   14
  718, 3346, 65:02,  -98,  -98,   14
  719,  477, 65:02,  -98,  -98,   14
  720, 2884, 65:02, -102, -100,   14
  721, 1950, 65:02, -100, -101,   14
  722,  478, 65:02,  -90,  -95,   14
  723,  456, 65:02, -101,  -95,   14
  724, 1432, 65:02,  -98,  -99,   14
  725, 4803, 65:02, -101,  -99,   14
  726,  481, 65:02,  -92,  -96,   14
  727,  477, 65:02,  -91,  -91,   14
  728, 4326, 65:02, -100,  -95,   14
  729, 2392, 65:02,  -96,  -98,   14
  730, 5108, xx:xx, -120, -120,   14
  731, 5108, xx:xx, -120, -120,   14
  732, 3732, 65:02, -104, -112,   14
  733, 5116, xx:xx, -120, -120,   14
  734, 5109, xx:xx, -120, -120,   14
  735, 1779, 65:02, -103, -111,   14
  736, 5133, xx:xx, -120, -120,   14
  737, 3969, 65:02,  -99, -109,   14
  738,  475, 65:02,  -98,  -98,   14
  739,  476, 65:02,  -98,  -98,   14
  740, 4801, 65:02,  -99,  -98,   14
  741,  478, 65:02, -103, -101,   14
  742, 3357, 65:02,  -87,  -95,   14
  743,  480, 65:02,  -96,  -91,   14
  744, 1480, 65:02,  -98,  -97,   14
  745,  449, 65:02, -102, -100,   14
  746, 1942, 65:02,  -90,  -96,   14
  747, 2893, 65:02, -102,  -96,   14
  748, 4279, 65:02, -101, -101,   14
  749,  479, 65:02,  -97,  -99,   14
  750, 2432, 65:02, -102,  -99,   14
  751, 5092, xx:xx, -120, -120,   14
  752, 2100, 65:02, -100, -110,   14
  753, 2388, 65:02, -101, -100,   14
  754, 5095, xx:xx, -120, -120,   14
  755, 5098, xx:xx, -120, -120,   14
  756,  361, 65:02, -102, -111,   14
  757, 5093, xx:xx, -120, -120,   14
  758, 5096, xx:xx, -120, -120,   14
  759, 1839, 65:02,  -99, -109,   14
  760, 4296, 65:02, -103, -101,   14
  761,  472, 65:02,  -99, -101,   14
  762, 5091, xx:xx, -120, -120,   14
  763,  674, 65:02,  -94, -107,   14
  764, 1440, 65:02,  -97,  -95,   14
  765, 1445, 65:02, -103, -100,   14
  766, 5094, xx:xx, -120, -120,   14
  767, 5122, xx:xx, -120, -120,   14
  768, 1294, 65:02, -102, -111,   14
  769, 2910, 65:02,  -99, -100,   14
  770,  480, 65:02,  -99,  -99,   14
  771,  931, 65:02, -107, -103,   14
  772, 5093, xx:xx, -120, -120,   14
  773, 2586, 65:02,  -99, -109,   14
  774, 5180, xx:xx, -120, -120,   14
  775, 5116, xx:xx, -120, -120,   14
  776,  753, 65:02,  -97, -108,   14
  777, 5099, xx:xx, -120, -120,   14
  778, 1143, 65:02, -100, -110,   14
  779,  956, 65:02,  -95,  -97,   15
  780, 5171, xx:xx, -120, -120,   15
  781, 1546, 65:02,  -94, -107,   15
  782,  480, 65:02,  -97,  -95,   15
  783,  962, 65:02,  -93,  -95,   15
  784,  477, 65:02,  -82,  -87,   15
  785,  480, 65:02,  -83,  -82,   15
  786,  484, 65:02,  -80,  -81,   15
  787,  477, 65:02,  -84,  -82,   15
  788,  485, 65:02,  -97,  -90,   15
  789,  490, 65:02,  -90,  -93,   15
  790,  466, 65:02,  -80,  -85,   15
  791,  478, 65:02,  -83,  -81,   15
  792,  480, 65:02,  -78,  -80,   15
  793,  485, 65:02,  -78,  -78,   15
  794,  477, 65:02,  -85,  -81,   15
  795,  476, 65:02,  -93,  -89,   15
  796,  481, 65:02,  -89,  -91,   15
  797,  479, 65:02,  -87,  -88,   15
  798,  488, 65:02,  -77,  -82,   15
  799,  475, 65:02,  -74,  -75,   15
  800,  484, 65:02,  -74,  -74,   15
  801,  475, 65:02,  -83,  -78,   15
  802,  481, 65:02,  -86,  -84,   15
  803,  480, 65:02,  -87,  -86,   15
  804,  479, 65:02,  -89,  -88,   15
  805,  479, 65:02,  -85,  -87,   15
  806,  501, 65:02,  -85,  -85,   15
  807,  458, 65:02,  -84,  -84,   15
  808,  489, 65:02,  -92,  -88,   15
  809,  961, 65:02,  -84,  -88,   15
  810,  474, 65:02,  -78,  -81,   15
  811,  483, 65:02,  -85,  -81,   15
  812,  483, 65:02,  -75,  -80,   15
  813,  483, 65:02,  -79,  -77,   15
  814,  475, 65:02,  -80,  -79,   15
  815,  471, 65:02,  -82,  -81,   15
  816,  489, 65:02,  -81,  -81,   15
  817,  475, 65:02,  -84,  -82,   15
  818,  482, 65:02,  -87,  -85,   15
  819,  481, 65:02,  -71,  -79,   15
  820,  482, 65:02,  -73,  -72,   15
  821,  471, 65:02,  -80,  -76,   15
  822,  482, 65:02,  -82,  -81,   15
  823,  480, 65:02,  -82,  -82,   15
  824,  484, 65:02,  -79,  -80,   15
  825,  481, 65:02,  -72,  -75,   15
  826,  954, 65:02,  -73,  -72,   15
  827,  484, 65:02,  -74,  -73,   15
  828,  481, 65:02,  -83,  -78,   15
  829,  485, 65:02,  -77,  -80,   15
  830,  488, 65:02,  -70,  -73,   15
  831,  460, 65:02,  -75,  -72,   15
  832,  481, 65:02,  -88,  -81,   15
  833,  485, 65:02,  -94,  -91,   15
  834,  474, 65:02,  -94,  -94,   15
  835,  482, 65:02,  -91,  -92,   15
  836,  481, 65:02,  -89,  -90,   15
  837,  480, 65:02,  -87,  -88,   15
  838,  964, 65:02,  -83,  -85,   15
  839,  480, 65:02,  -77,  -80,   15
  840,  961, 65:02,  -69,  -73,   15
  841,  478, 65:02,  -66,  -67,   15
  842,  474, 65:02,  -69,  -67,   15
  843,  491, 65:02,  -75,  -72,   15
  844,  506, 65:02,  -68,  -71,   15
  845,  459, 65:02,  -67,  -67,   15
  846,  473, 65:02,  -71,  -69,   15
  847,  480, 65:02,  -73,  -72,   15
  848,  477, 65:02,  -68,  -70,   15
  849,  485, 65:02,  -66,  -67,   15
  850,  473, 65:02,  -71,  -68,   15
  851,  481, 65:02,  -69,  -70,   15
  852,  479, 65:02,  -69,  -69,   15
  853,  480, 65:02,  -69,  -69,   15
  854,  474, 65:02,  -69,  -69,   15
  855,  520, 65:02,  -66,  -67,   15
  856,  470, 65:02,  -68,  -67,   15
  857,  455, 65:02,  -74,  -71,   15
  858,  485, 65:02,  -71,  -72,   15
  859,  478, 65:02,  -71,  -71,   15
  860,  477, 65:02,  -77,  -74,   15
  861,  485, 65:02,  -68,  -72,   15
  862,  486, 65:02,  -71,  -69,   15
  863,  471, 65:02,  -71,  -71,   15
  864,  483, 65:02,  -70,  -70,   15
  865,  475, 65:02,  -71,  -70,   15
  866,  482, 65:02,  -72,  -71,   15
  867,  474, 65:02,  -67,  -69,   15
  868,  482, 65:02,  -68,  -67,   15
  869,  487, 65:02,  -67,  -67,   15
  870,  475, 65:02,  -72,  -69,   15
  871,  485, 65:02,  -72,  -72,   15
  872,  476, 65:02,  -67,  -69,   15
  873,  483, 65:02,  -66,  -66,   15
  874,  957, 65:02,  -68,  -67,   15
  875,  478, 65:02,  -69,  -68,   15
  876,  480, 65:02,  -69,  -69,   15
  877,  483, 65:02,  -70,  -69,   15
  878,  478, 65:02,  -71,  -70,   15
  879,  478, 65:02,  -67,  -69,   15
  880,  479, 65:02,  -70,  -68,   15
  881,  482, 65:02,  -69,  -69,   15
  882,  478, 65:02,  -71,  -70,   15
  883,  484, 65:02,  -69,  -70,   15
  884,  478, 65:02,  -69,  -69,   15
  885,  478, 65:02,  -71,  -70,   15
  886,  961, 65:02,  -71,  -71,   15
  887,  484, 65:02,  -72,  -71,   15
  888,  512, 65:02,  -70,  -71,   15
  889,  474, 65:02,  -66,  -68,   15
  890,  463, 65:02,  -71,  -68,   15
  891,  470, 65:02,  -69,  -70,   15
  892,  478, 65:02,  -68,  -68,   15
  893,  481, 65:02,  -72,  -70,   15
  894,  480, 65:02,  -71,  -71,   15
  895,  483, 65:02,  -73,  -72,   15
  896, 1432, 65:02,  -85,  -79,   15
  897, 1923, 65:02,  -71,  -78,   15
  898,  515, 65:02,  -81,  -76,   15
  899,  477, 65:02,  -70,  -75,   15
  900,  452, 65:02,  -72,  -71,   15
  901,  961, 65:02,  -72,  -72,   15
  902,  479, 65:02,  -76,  -74,   15
  903,  475, 65:02,  -73,  -74,   15
  904,  485, 65:02,  -80,  -76,   15
  905,  479, 65:02,  -75,  -77,   15
  906,  477, 65:02,  -83,  -79,   15
  907,  479, 65:02,  -72,  -77,   15
  908,  488, 65:02,  -74,  -73,   15
  909,  473, 65:02,  -84,  -79,   15
  910,  484, 65:02,  -84,  -84,   15
  911,  476, 65:02,  -74,  -79,   15
  912,  477, 65:02,  -81,  -77,   15
  913,  483, 65:02,  -75,  -78,   15
  914,  480, 65:02,  -71,  -73,   15
  915,  480, 65:02,  -72,  -71,   15
  916,  478, 65:02,  -72,  -72,   15
  917,  989, 65:02,  -83,  -77,   15
  918,  453, 65:02,  -86,  -84,   15
  919,  517, 65:02,  -83,  -84,   15
  920,  476, 65:02,  -87,  -85,   15
  921,  453, 65:02,  -73,  -80,   15
  922,  984, 65:02,  -70,  -71,   15
  923,  455, 65:02,  -70,  -70,   15
  924, 1435, 65:02,  -67,  -68,   15
  925,  515, 65:02,  -66,  -66,   15
  926,  454, 65:02,  -70,  -68,   15
  927,  955, 65:02,  -72,  -71,   15
  928, 1435, 65:02,  -70,  -71,   15
  929,  499, 65:02,  -70,  -70,   15
  930,  505, 65:02,  -72,  -71,   15
  931,  442, 65:02,  -71,  -71,   15
  932,  962, 65:02,  -67,  -69,   15
  933,  512, 65:02,  -68,  -67,   15
  934,  468, 65:02,  -72,  -70,   15
  935,  454, 65:02,  -72,  -72,   15
  936,  477, 65:02,  -70,  -71,   15
  937,  484, 65:02,  -71,  -70,   15
  938,  484, 65:02,  -72,  -71,   15
  939,  479, 65:02,  -73,  -72,   15
  940,  959, 65:02,  -78,  -75,   15
  941,  478, 65:02,  -71,  -74,   15
  942,  478, 65:02,  -80,  -75,   15
  943,  479, 65:02,  -74,  -77,   15
  944,  484, 65:02,  -74,  -74,   15
  945,  982, 65:02,  -82,  -78,   15
  946,  482, 65:02,  -95,  -88,   15
  947,  464, 65:02,  -76,  -85,   15
  948,  504, 65:02,  -75,  -75,   15
  949,  925, 65:02,  -81,  -78,   15
  950,  485, 65:02,  -81,  -81,   15
  951,  478, 65:02,  -83,  -82,   15
  952,  483, 65:02,  -98,  -90,   15
  953,  480, 65:02,  -87,  -92,   15
  954,  959, 65:02,  -86,  -86,   15
  955,  473, 65:02,  -96,  -91,   15
  956,  485, 65:02,  -86,  -91,   15
  957,  486, 65:02,  -82,  -84,   15
  958,  474, 65:02,  -82,  -82,   15
  959,  480, 65:02,  -87,  -84,   15
  960,  482, 65:02,  -88,  -87,   15
  961,  509, 65:02,  -87,  -87,   15
  962,  478, 65:02,  -88,  -87,   15
  963,  458, 65:02,  -83,  -85,   15
  964,  954, 65:02,  -88,  -85,   15
  965,  478, 65:02,  -83,  -85,   15
  966,  486, 65:02,  -86,  -84,   15
  967,  956, 65:02,  -85,  -85,   15
  968,  482, 65:02,  -81,  -83,   15
  969,  473, 65:02,  -77,  -79,   15
  970,  494, 65:02,  -82,  -79,   15
  971,  502, 65:02,  -81,  -81,   15
  972,  473, 65:02,  -91,  -86,   15
  973,  490, 65:02,  -80,  -85,   15
  974,  477, 65:02, -103,  -91,   15
  975,  453, 65:02,  -90,  -96,   15
  976,  474, 65:02,  -81,  -85,   15
  977,  480, 65:02,  -90,  -85,   15
  978,  967, 65:02,  -85,  -87,   15
  979,  471, 65:02,  -91,  -88,   15
  980,  520, 65:02,  -82,  -86,   15
  981,  440, 65:02,  -80,  -81,   15
  982,  513, 65:02,  -87,  -83,   15
  983,  472, 65:02,  -81,  -84,   15
  984,  461, 65:02,  -84,  -82,   15
  985,  478, 65:02,  -79,  -81,   15
  986,  505, 65:02,  -85,  -82,   15
  987,  457, 65:02,  -85,  -85,   15
  988,  474, 65:02,  -89,  -87,   15
  989,  480, 65:02,  -84,  -86,   15
  990,  488, 65:02,  -85,  -84,   15
  991,  473, 65:02,  -80,  -82,   15
  992,  992, 65:02,  -79,  -79,   15
  993,  455, 65:02,  -86,  -82,   15
  994,  476, 65:02,  -82,  -84,   15
  995,  479, 65:02,  -87,  -84,   15
  996,  477, 65:02,  -76,  -81,   15
  997,  507, 65:02,  -73,  -74,   15
  998,  462, 65:02,  -74,  -73,   15
  999,  475, 65:02,  -74,  -74,   15
 1000,  483, 65:02,  -76,  -75,   15
 1001,  481, 65:02,  -79,  -77,   15
 1002,  501, 65:02,  -73,  -76,   15
 1003,  937, 65:02,  -78,  -75,   15
 1004,  484, 65:02,  -78,  -78,   16
 1005,  470, 65:02,  -73,  -75,   16
 1006,  488, 65:02,  -80,  -76,   16
 1007,  474, 65:02,  -79,  -79,   16
 1008,  479, 65:02,  -73,  -76,   16
 1009,  482, 65:02,  -71,  -72,   16
 1010,  486, 65:02,  -72,  -71,   16
 1011,  486, 65:02,  -79,  -75,   16
 1012,  468, 65:02,  -77,  -78,   16
 1013,  482, 65:02,  -76,  -76,   16
 1014,  484, 65:02,  -76,  -76,   16
 1015,  481, 65:02,  -84,  -80,   16
 1016,  481, 65:02,  -89,  -86,   16
 1017,  472, 65:02,  -83,  -86,   16
 1018,  478, 65:02,  -85,  -84,   16
 1019,  479, 65:02,  -80,  -82,   16
 1020,  514, 65:02,  -75,  -77,   16
 1021,  447, 65:02,  -75,  -75,   16
 1022,  962, 65:02,  -72,  -73,   16
 1023,  483, 65:02,  -72,  -72,   16
 1024,  479, 65:02,  -71,  -71,   16
 1025,  497, 65:02,  -72,  -71,   16
 1026,  457, 65:02,  -71,  -71,   16
 1027,  483, 65:02,  -70,  -70,   16
 1028,  484, 65:02,  -71,  -70,   16
 1029,  478, 65:02,  -75,  -73,   16
 1030,  478, 65:02,  -81,  -78,   16
 1031,  481, 65:02,  -67,  -74,   16
 1032,  968, 65:02,  -73,  -70,   16
 1033,  475, 65:02,  -71,  -72,   16
 1034,  491, 65:02,  -73,  -72,   16
 1035,  486, 65:02,  -66,  -69,   16
 1036,  949, 65:02,  -72,  -69,   16
 1037,  471, 65:02,  -74,  -73,   16
 1038,  479, 65:02,  -75,  -74,   16
 1039,  477, 65:02,  -74,  -74,   16
 1040,  491, 65:02,  -81,  -77,   16
 1041,  473, 65:02,  -76,  -78,   16
 1042,  494, 65:02,  -77,  -76,   16
 1043,  468, 65:02,  -72,  -74,   16
 1044,  492, 65:02,  -73,  -72,   16
 1045,  953, 65:02,  -71,  -72,   16
 1046,  947, 65:02,  -71,  -71,   16
 1047,  483, 65:02,  -73,  -72,   16
 1048,  959, 65:02,  -75,  -74,   16
 1049,  485, 65:02,  -72,  -73,   16
 1050,  476, 65:02,  -72,  -72,   16
 1051,  486, 65:02,  -73,  -72,   16
 1052,  481, 65:02,  -77,  -75,   16
 1053,  480, 65:02,  -80,  -78,   16
 1054,  478, 65:02,  -81,  -80,   16
 1055,  475, 65:02,  -73,  -77,   16
 1056,  485, 65:02,  -77,  -75,   16
 1057,  473, 65:02,  -77,  -77,   16
 1058,  488, 65:02,  -76,  -76,   16
 1059,  475, 65:02,  -80,  -78,   16
 1060,  506, 65:02,  -73,  -76,   16
 1061,  495, 65:02,  -72,  -72,   16
 1062,  440, 65:02,  -77,  -74,   16
 1063,  480, 65:02,  -70,  -73,   16
 1064,  480, 65:02,  -72,  -71,   16
 1065,  486, 65:02,  -71,  -71,   16
 1066,  959, 65:02,  -75,  -73,   16
 1067,  952, 65:02,  -77,  -76,   16
 1068,  479, 65:02,  -71,  -74,   16
 1069,  481, 65:02,  -71,  -71,   16
 1070,  485, 65:02,  -71,  -71,   16
 1071,  512, 65:02,  -74,  -72,   16
 1072,  452, 65:02,  -77,  -75,   16
 1073,  496, 65:02,  -75,  -76,   16
 1074,  486, 65:02,  -79,  -77,   16
 1075,  486, 65:02,  -76,  -77,   16
 1076,  446, 65:02,  -75,  -75,   16
 1077,  962, 65:02,  -77,  -76,   16
 1078,  476, 65:02,  -79,  -78,   16
 1079,  481, 65:02,  -81,  -80,   16
 1080,  963, 65:02,  -79,  -80,   16
 1081,  484, 65:02,  -75,  -77,   16
 1082,  509, 65:02,  -75,  -75,   16
 1083,  489, 65:02,  -82,  -78,   16
 1084,  923, 65:02,  -80,  -81,   16
 1085,  473, 65:02,  -75,  -77,   16
 1086,  477, 65:02,  -86,  -80,   16
 1087,  481, 65:02,  -77,  -81,   16
 1088,  483, 65:02,  -83,  -80,   16
 1089,  957, 65:02,  -91,  -87,   16
 1090,  513, 65:02,  -94,  -92,   16
 1091,  476, 65:02,  -81,  -87,   16
 1092,  448, 65:02,  -81,  -81,   16
 1093,  489, 65:02,  -95,  -88,   16
 1094,  473, 65:02,  -89,  -92,   16
 1095,  959, 65:02,  -94,  -91,   16
 1096,  485, 65:02,  -87,  -90,   16
 1097,  474, 65:02,  -85,  -86,   16
 1098,  970, 65:02,  -90,  -87,   16
 1099,  523, 65:02,  -79,  -84,   16
 1100,  944, 65:02,  -80,  -79,   16
 1101,  446, 65:02,  -99,  -89,   16
 1102,  485, 65:02,  -80,  -89,   16
 1103,  482, 65:02,  -82,  -81,   16
 1104,  474, 65:02,  -78,  -80,   16
 1105,  506, 65:02,  -86,  -82,   16
 1106,  481, 65:02,  -82,  -84,   16
 1107,  458, 65:02,  -81,  -81,   16
 1108,  481, 65:02,  -78,  -79,   16
 1109,  493, 65:02,  -74,  -76,   16
 1110,  467, 65:02,  -82,  -78,   16
 1111,  477, 65:02,  -87,  -84,   16
 1112,  473, 65:02,  -85,  -86,   16
 1113,  487, 65:02,  -79,  -82,   16
 1114,  482, 65:02,  -89,  -84,   16
 1115,  478, 65:02,  -81,  -85,   16
 1116,  479, 65:02,  -77,  -79,   16
 1117,  514, 65:02,  -82,  -79,   16
 1118,  450, 65:02,  -84,  -83,   16
 1119,  481, 65:02,  -99,  -91,   16
 1120,  473, 65:02,  -79,  -89,   16
 1121,  491, 65:02,  -87,  -83,   16
 1122,  473, 65:02,  -88,  -87,   16
 1123,  475, 65:02,  -95,  -91,   16
 1124,  482, 65:02,  -98,  -96,   16
 1125,  514, 65:02, -101,  -99,   16
 1126,  924, 65:02,  -84,  -92,   16
 1127,  478, 65:02,  -92,  -88,   16
 1128,  491, 65:02,  -80,  -86,   16
 1129,  474, 65:02,  -82,  -81,   16
 1130,  479, 65:02,  -87,  -84,   16
 1131,  476, 65:02,  -78,  -82,   16
 1132,  491, 65:02,  -87,  -82,   16
 1133,  471, 65:02,  -93,  -90,   16
 1134,  487, 65:02,  -80,  -86,   16
 1135,  475, 65:02,  -85,  -82,   16
 1136,  480, 65:02,  -80,  -82,   16
 1137,  487, 65:02,  -75,  -77,   16
 1138,  477, 65:02,  -78,  -76,   16
 1139,  473, 65:02,  -79,  -78,   16
 1140,  977, 65:02,  -90,  -84,   16
 1141,  462, 65:02,  -73,  -81,   16
 1142,  498, 65:02,  -72,  -72,   16
 1143,  953, 65:02,  -84,  -78,   16
 1144,  472, 65:02,  -92,  -88,   16
 1145,  484, 65:02,  -84,  -88,   16
 1146,  504, 65:02,  -79,  -81,   16
 1147,  485, 65:02,  -79,  -79,   16
 1148,  451, 65:02,  -85,  -82,   16
 1149,  957, 65:02,  -89,  -87,   16
 1150,  482, 65:02,  -91,  -90,   16
 1151,  478, 65:02,  -95,  -93,   16
 1152,  482, 65:02,  -84,  -89,   16
 1153,  481, 65:02,  -86,  -85,   16
 1154,  499, 65:02,  -85,  -85,   16
 1155,  944, 65:02,  -96,  -90,   16
 1156,  477, 65:02,  -93,  -94,   16
 1157,  482, 65:02,  -86,  -89,   16
 1158,  479, 65:02,  -86,  -86,   16
 1159,  483, 65:02,  -87,  -86,   16
 1160,  478, 65:02,  -91,  -89,   16
 1161,  474, 65:02,  -86,  -88,   16
 1162,  482, 65:02,  -86,  -86,   16
 1163,  482, 65:02,  -85,  -85,   16
 1164,  478, 65:02,  -87,  -86,   16
 1165,  478, 65:02,  -86,  -86,   16
 1166,  488, 65:02,  -93,  -89,   16
 1167,  478, 65:02,  -89,  -91,   16
 1168,  471, 65:02,  -88,  -88,   16
 1169,  482, 65:02,  -88,  -88,   16
 1170,  487, 65:02,  -88,  -88,   16
 1171,  471, 65:02,  -93,  -90,   16
 1172,  489, 65:02,  -91,  -92,   16
 1173,  474, 65:02,  -87,  -89,   16
 1174,  481, 65:02,  -88,  -87,   16
 1175,  484, 65:02,  -87,  -87,   16
 1176,  476, 65:02,  -89,  -88,   16
 1177,  509, 65:02,  -95,  -92,   16
 1178,  450, 65:02, -101,  -98,   16
 1179,  488, 65:02,  -99, -100,   16
 1180,  479, 65:02,  -87,  -93,   16
 1181,  952, 65:02,  -88,  -87,   16
 1182,  478, 65:02,  -89,  -88,   16
 1183,  511, 65:02,  -90,  -89,   16
 1184, 1411, 65:02,  -86,  -88,   16
 1185,  481, 65:02,  -85,  -85,   16
 1186,  961, 65:02,  -85,  -85,   16
 1187,  484, 65:02,  -85,  -85,   16
 1188,  481, 65:02,  -84,  -84,   16
 1189,  477, 65:02,  -86,  -85,   16
 1190,  479, 65:02,  -86,  -86,   16
 1191,  476, 65:02,  -84,  -85,   16
 1192,  968, 65:02,  -85,  -84,   16
 1193,  473, 65:02,  -91,  -88,   16
 1194,  516, 65:02,  -97,  -94,   16
 1195,  448, 65:02,  -88,  -92,   16
 1196,  476, 65:02,  -87,  -87,   16
 1197,  480, 65:02,  -86,  -86,   16
 1198,  482, 65:02,  -87,  -86,   16
 1199,  483, 65:02,  -94,  -90,   16
 1200,  474, 65:02,  -94,  -94,   16
 1201,  483, 65:02,  -84,  -89,   16
 1202,  475, 65:02,  -90,  -87,   16
 1203,  482, 65:02,  -85,  -87,   16
 1204,  489, 65:02,  -85,  -85,   16
 1205,  504, 65:02,  -89,  -87,   16
 1206,  454, 65:02,  -94,  -91,   16
 1207,  476, 65:02,  -92,  -93,   16
 1208, 1440, 65:02,  -85,  -88,   17
 1209,  484, 65:02,  -92,  -88,   17
 1210,  474, 65:02,  -83,  -87,   17
 1211,  481, 65:02,  -87,  -85,   17
 1212,  481, 65:02,  -91,  -89,   17
 1213,  489, 65:02,  -92,  -91,   17
 1214,  489, 65:02,  -93,  -92,   17
 1215,  457, 65:02,  -94,  -93,   17
 1216,  970, 65:02,  -88,  -91,   17
 1217,  485, 65:02, -102,  -95,   17
 1218,  469, 65:02,  -97,  -99,   17
 1219,  963, 65:02, -104, -100,   17
 1220,  479, 65:02,  -89,  -96,   17
 1221,  478, 65:02, -101,  -95,   17
 1222,  960, 65:02,  -92,  -96,   17
 1223,  963, 65:02,  -98,  -95,   17
 1224,  475, 65:02,  -88,  -93,   17
 1225,  480, 65:02,  -99,  -93,   17
 1226,  480, 65:02,  -84,  -91,   17
 1227,  488, 65:02,  -82,  -83,   17
 1228,  479, 65:02,  -82,  -82,   17
 1229,  499, 65:02,  -82,  -82,   17
 1230,  461, 65:02,  -84,  -83,   17
 1231,  472, 65:02,  -94,  -89,   17
 1232,  961, 65:02,  -95,  -94,   17
 1233,  494, 65:02,  -94,  -94,   17
 1234,  470, 65:02,  -89,  -91,   17
 1235,  963, 65:02,  -87,  -88,   17
 1236,  963, 65:02,  -84,  -85,   17
 1237,  473, 65:02,  -87,  -85,   17
 1238,  485, 65:02, -102,  -94,   17
 1239,  473, 65:02,  -96,  -99,   17
 1240,  485, 65:02,  -87,  -91,   17
 1241,  961, 65:02,  -86,  -86,   17
 1242,  479, 65:02,  -85,  -85,   17
 1243,  963, 65:02,  -89,  -87,   17
 1244,  480, 65:02,  -86,  -87,   17
 1245,  477, 65:02,  -93,  -89,   17
 1246,  481, 65:02,  -89,  -91,   17
 1247,  480, 65:02,  -87,  -88,   17
 1248,  477, 65:02,  -90,  -88,   17
 1249,  964, 65:02,  -92,  -91,   17
 1250,  494, 65:02,  -91,  -91,   17
 1251,  484, 65:02,  -87,  -89,   17
 1252,  493, 65:02,  -88,  -87,   17
 1253,  449, 65:02,  -89,  -88,   17
 1254,  476, 65:02,  -90,  -89,   17
 1255,  481, 65:02,  -88,  -89,   17
 1256,  473, 65:02,  -87,  -87,   17
 1257, 1451, 65:02,  -88,  -87,   17
 1258,  477, 65:02,  -87,  -87,   17
