   id, time,  addr, rssi,  ave, lane
 1558,  483, 65:02,  -60,  -59,   14
 1559,  471, 65:02,  -69,  -64,   14
 1560,  508, 65:02,  -62,  -65,   14
 1561,  450, 65:02,  -58,  -60,   14
 1562,  483, 65:02,  -62,  -60,   14
 1563,  479, 65:02,  -69,  -65,   14
 1564,  497, 65:02,  -71,  -70,   14
 1565,  498, 65:02,  -73,  -72,   14
 1566,  445, 65:02,  -69,  -71,   14
 1567,  523, 65:02,  -70,  -69,   14
 1568,  435, 65:02,  -73,  -71,   14
 1569,  489, 65:02,  -70,  -71,   14
 1570,  952, 65:02,  -70,  -70,   14
 1571,  483, 65:02,  -69,  -69,   14
 1572,  484, 65:02,  -70,  -69,   14
 1573,  955, 65:02,  -73,  -71,   14
 1574,  475, 65:02,  -69,  -71,   14
 1575,  494, 65:02,  -69,  -69,   14
 1576,  953, 65:02,  -70,  -69,   14
 1577,  966, 65:02,  -72,  -71,   14
 1578,  478, 65:02,  -69,  -70,   14
 1579,  477, 65:02,  -70,  -69,   14
 1580,  484, 65:02,  -72,  -71,   14
 1581,  476, 65:02,  -70,  -71,   14
 1582,  498, 65:02,  -69,  -69,   14
 1583,  943, 65:02,  -70,  -69,   14
 1584,  478, 65:02,  -69,  -69,   14
 1585,  541, 65:02,  -69,  -69,   14
 1586,  418, 65:02,  -70,  -69,   14
 1587,  487, 65:02,  -70,  -70,   14
 1588,  508, 65:02,  -71,  -70,   14
 1589,  928, 65:02,  -68,  -69,   14
 1590,  473, 65:02,  -72,  -70,   14
 1591,  480, 65:02,  -65,  -68,   14
 1592,  969, 65:02,  -71,  -68,   14
 1593,  470, 65:02,  -70,  -70,   14
 1594,  491, 65:02,  -72,  -71,   14
 1595,  480, 65:02,  -73,  -72,   14
 1596,  954, 65:02,  -72,  -72,   14
 1597,  961, 65:02,  -72,  -72,   14
 1598,  477, 65:02,  -72,  -72,   14
 1599,  500, 65:02,  -71,  -71,   14
 1600,  954, 65:02,  -72,  -71,   14
 1601,  468, 65:02,  -70,  -71,   14
 1602,  473, 65:02,  -71,  -70,   14
 1603,  492, 65:02,  -70,  -70,   14
 1604,  952, 65:02,  -70,  -70,   14
 1605,  988, 65:02,  -70,  -70,   14
 1606, 1892, 65:02,  -70,  -70,   14
 1607,  477, 65:02,  -71,  -70,   14
 1608,  486, 65:02,  -70,  -70,   14
 1609, 1921, 65:02,  -71,  -70,   14
 1610,  509, 65:02,  -73,  -72,   14
 1611,  477, 65:02,  -70,  -71,   14
 1612,  452, 65:02,  -72,  -71,   14
 1613,  961, 65:02,  -71,  -71,   14
 1614,  966, 65:02,  -73,  -72,   14
 1615,  502, 65:02,  -71,  -72,   14
 1616,  455, 65:02,  -74,  -72,   14
 1617,  508, 65:02,  -71,  -72,   14
 1618, 1411, 65:02,  -72,  -71,   14
 1619,  479, 65:02,  -73,  -72,   14
 1620,  476, 65:02,  -71,  -72,   14
 1621,  488, 65:02,  -71,  -71,   14
 1622,  476, 65:02,  -71,  -71,   14
 1623,  485, 65:02,  -70,  -70,   14
 1624,  504, 65:02,  -70,  -70,   14
 1625,  446, 65:02,  -70,  -70,   14
 1626,  486, 65:02,  -71,  -70,   14
 1627,  513, 65:02,  -71,  -71,   14
 1628,  470, 65:02,  -73,  -72,   14
 1629,  454, 65:02,  -70,  -71,   14
 1630,  964, 65:02,  -71,  -70,   14
 1631,  480, 65:02,  -72,  -71,   14
 1632,  475, 65:02,  -71,  -71,   14
 1633,  490, 65:02,  -71,  -71,   14
 1634,  472, 65:02,  -72,  -71,   14
 1635,  484, 65:02,  -71,  -71,   14
 1636, 1442, 65:02,  -73,  -72,   14
 1637,  498, 65:02,  -72,  -72,   14
 1638,  454, 65:02,  -73,  -72,   14
 1639,  479, 65:02,  -73,  -73,   14
 1640,  478, 65:02,  -73,  -73,   14
 1641,  489, 65:02,  -72,  -72,   14
 1642,  477, 65:02,  -71,  -71,   14
 1643,  484, 65:02,  -73,  -72,   14
 1644,  983, 65:02,  -71,  -72,   14
 1645,  450, 65:02,  -72,  -71,   14
 1646,  995, 65:02,  -72,  -72,   14
 1647,  474, 65:02,  -72,  -72,   14
 1648,  936, 65:02,  -72,  -72,   14
 1649,  478, 65:02,  -72,  -72,   14
 1650,  956, 65:02,  -72,  -72,   14
 1651,  501, 65:02,  -70,  -71,   14
 1652,  484, 65:02,  -73,  -71,   14
 1653,  459, 65:02,  -72,  -72,   14
 1654,  472, 65:02,  -71,  -71,   14
 1655,  513, 65:02,  -72,  -71,   14
 1656,  452, 65:02,  -72,  -72,   14
 1657,  487, 65:02,  -72,  -72,   14
 1658,  475, 65:02,  -72,  -72,   14
 1659,  973, 65:02,  -72,  -72,   14
 1660,  475, 65:02,  -71,  -71,   14
 1661,  476, 65:02,  -72,  -71,   14
 1662,  501, 65:02,  -72,  -72,   14
 1663,  482, 65:02,  -71,  -71,   14
 1664,  484, 65:02,  -72,  -71,   14
 1665,  453, 65:02,  -71,  -71,   14
 1666,  471, 65:02,  -71,  -71,   14
 1667,  490, 65:02,  -71,  -71,   14
 1668,  470, 65:02,  -71,  -71,   14
 1669,  486, 65:02,  -72,  -71,   14
 1670,  505, 65:02,  -72,  -72,   14
 1671,  467, 65:02,  -71,  -71,   14
 1672,  471, 65:02,  -71,  -71,   14
 1673,  958, 65:02,  -72,  -71,   14
 1674,  490, 65:02,  -71,  -71,   14
 1675,  474, 65:02,  -70,  -70,   14
 1676,  469, 65:02,  -71,  -70,   14
 1677,  487, 65:02,  -71,  -71,   14
 1678,  487, 65:02,  -71,  -71,   14
 1679,  470, 65:02,  -73,  -72,   14
 1680,  477, 65:02,  -71,  -72,   14
 1681,  513, 65:02,  -71,  -71,   14
 1682,  931, 65:02,  -71,  -71,   14
 1683,  481, 65:02,  -71,  -71,   14
 1684,  508, 65:02,  -70,  -70,   14
 1685,  456, 65:02,  -72,  -71,   14
 1686,  952, 65:02,  -71,  -71,   14
 1687,  489, 65:02,  -71,  -71,   14
 1688,  472, 65:02,  -71,  -71,   14
 1689,  492, 65:02,  -71,  -71,   14
 1690,  471, 65:02,  -72,  -71,   14
 1691,  488, 65:02,  -71,  -71,   14
 1692,  474, 65:02,  -71,  -71,   14
 1693,  482, 65:02,  -72,  -71,   14
 1694,  473, 65:02,  -72,  -72,   14
 1695, 1445, 65:02,  -73,  -72,   14
 1696,  474, 65:02,  -71,  -72,   14
 1697,  486, 65:02,  -71,  -71,   14
 1698,  980, 65:02,  -71,  -71,   14
 1699,  932, 65:02,  -70,  -70,   14
 1700,  489, 65:02,  -73,  -71,   14
 1701,  480, 65:02,  -70,  -71,   14
 1702,  476, 65:02,  -71,  -70,   14
 1703,  515, 65:02,  -71,  -71,   14
 1704,  445, 65:02,  -73,  -72,   14
 1705,  482, 65:02,  -70,  -71,   14
 1706,  479, 65:02,  -72,  -71,   14
 1707,  522, 65:02,  -71,  -71,   14
 1708,  463, 65:02,  -72,  -71,   14
 1709,  928, 65:02,  -71,  -71,   14
 1710,  495, 65:02,  -70,  -70,   14
 1711,  475, 65:02,  -71,  -70,   14
 1712,  957, 65:02,  -72,  -71,   14
 1713,  487, 65:02,  -71,  -71,   14
 1714,  468, 65:02,  -70,  -70,   14
 1715,  486, 65:02,  -75,  -72,   14
 1716,  482, 65:02,  -78,  -76,   14
 1717,  960, 65:02,  -73,  -75,   14
 1718,  957, 65:02,  -71,  -72,   14
 1719, 1440, 65:02,  -73,  -72,   14
 1720,  482, 65:02,  -69,  -71,   14
 1721,  474, 65:02,  -69,  -69,   14
 1722,  479, 65:02,  -69,  -69,   14
 1723,  521, 65:02,  -70,  -69,   14
 1724, 1412, 65:02,  -69,  -69,   14
 1725,  474, 65:02,  -69,  -69,   14
 1726,  958, 65:02,  -71,  -70,   14
 1727,  483, 65:02,  -70,  -70,   14
 1728,  473, 65:02,  -70,  -70,   14
 1729,  480, 65:02,  -69,  -69,   14
 1730,  521, 65:02,  -72,  -70,   14
 1731,  468, 65:02,  -72,  -72,   14
 1732,  456, 65:02,  -72,  -72,   14
 1733,  473, 65:02,  -70,  -71,   14
 1734,  962, 65:02,  -70,  -70,   14
 1735,  486, 65:02,  -70,  -70,   14
 1736,  477, 65:02,  -70,  -70,   14
 1737,  478, 65:02,  -72,  -71,   14
 1738,  484, 65:02,  -69,  -70,   14
 1739,  496, 65:02,  -70,  -69,   14
 1740,  470, 65:02,  -70,  -70,   14
 1741,  469, 65:02,  -73,  -71,   14
 1742,  489, 65:02,  -70,  -71,   14
 1743,  951, 65:02,  -70,  -70,   14
 1744,  490, 65:02,  -69,  -69,   14
 1745,  467, 65:02,  -71,  -70,   14
 1746,  967, 65:02,  -70,  -70,   14
 1747,  480, 65:02,  -71,  -70,   14
 1748,  480, 65:02,  -69,  -70,   14
 1749,  511, 65:02,  -72,  -70,   14
 1750,  454, 65:02,  -72,  -72,   14
 1751,  951, 65:02,  -70,  -71,   14
 1752,  478, 65:02,  -70,  -70,   14
 1753,  487, 65:02,  -70,  -70,   14
 1754,  477, 65:02,  -70,  -70,   14
 1755,  516, 65:02,  -69,  -69,   14
 1756,  926, 65:02,  -70,  -69,   14
 1757,  956, 65:02,  -70,  -70,   14
 1758,  479, 65:02,  -69,  -69,   14
 1759,  496, 65:02,  -69,  -69,   14
 1760,  467, 65:02,  -70,  -69,   14
 1761,  481, 65:02,  -71,  -70,   14
 1762,  963, 65:02,  -70,  -70,   14
 1763,  474, 65:02,  -69,  -69,   14
 1764,  483, 65:02,  -69,  -69,   14
 1765,  484, 65:02,  -72,  -70,   14
 1766,  991, 65:02,  -70,  -71,   14
 1767,  463, 65:02,  -71,  -70,   14
 1768,  461, 65:02,  -70,  -70,   14
 1769,  497, 65:02,  -70,  -70,   14
 1770,  463, 65:02,  -69,  -69,   14
 1771,  488, 65:02,  -70,  -69,   14
 1772,  471, 65:02,  -70,  -70,   14
 1773,  482, 65:02,  -70,  -70,   14
 1774,  482, 65:02,  -70,  -70,   14
 1775,  477, 65:02,  -72,  -71,   14
 1776,  962, 65:02,  -71,  -71,   14
 1777,  484, 65:02,  -71,  -71,   14
 1778,  476, 65:02,  -70,  -70,   14
 1779,  475, 65:02,  -69,  -69,   14
 1780,  486, 65:02,  -71,  -70,   14
 1781,  483, 65:02,  -70,  -70,   14
 1782,  479, 65:02,  -72,  -71,   14
 1783,  475, 65:02,  -69,  -70,   14
 1784,  483, 65:02,  -70,  -69,   14
 1785,  478, 65:02,  -69,  -69,   14
 1786,  511, 65:02,  -69,  -69,   14
 1787,  488, 65:02,  -71,  -70,   14
 1788,  437, 65:02,  -71,  -71,   14
 1789,  479, 65:02,  -69,  -70,   14
 1790,  973, 65:02,  -69,  -69,   14
 1791,  476, 65:02,  -70,  -69,   14
 1792,  533, 65:02,  -69,  -69,   14
 1793,  449, 65:02,  -70,  -69,   14
 1794,  461, 65:02,  -72,  -71,   14
 1795,  474, 65:02,  -71,  -71,   14
 1796,  482, 65:02,  -69,  -70,   14
 1797,  482, 65:02,  -71,  -70,   14
 1798,  960, 65:02,  -70,  -70,   14
 1799,  479, 65:02,  -71,  -70,   14
 1800,  961, 65:02,  -70,  -70,   14
 1801,  984, 65:02,  -70,  -70,   14
 1802,  454, 65:02,  -69,  -69,   14
 1803,  481, 65:02,  -70,  -69,   14
 1804,  473, 65:02,  -70,  -70,   14
 1805,  489, 65:02,  -72,  -71,   14
 1806,  471, 65:02,  -70,  -71,   14
 1807,  522, 65:02,  -71,  -70,   14
 1808,  444, 65:02,  -72,  -71,   14
 1809,  959, 65:02,  -69,  -70,   14
 1810,  493, 65:02,  -69,  -69,   14
 1811,  467, 65:02,  -69,  -69,   14
 1812,  964, 65:02,  -70,  -69,   14
 1813,  515, 65:02,  -69,  -69,   14
 1814,  438, 65:02,  -72,  -70,   14
 1815,  490, 65:02,  -69,  -70,   14
 1816,  957, 65:02,  -72,  -70,   14
 1817,  476, 65:02,  -69,  -70,   14
 1818,  483, 65:02,  -69,  -69,   14
 1819,  480, 65:02,  -70,  -69,   14
 1820,  499, 65:02,  -70,  -70,   14
 1821,  458, 65:02,  -69,  -69,   14
 1822,  493, 65:02,  -69,  -69,   14
 1823,  466, 65:02,  -69,  -69,   14
 1824,  476, 65:02,  -70,  -69,   14
 1825,  487, 65:02,  -70,  -70,   14
 1826,  481, 65:02,  -69,  -69,   14
 1827,  479, 65:02,  -69,  -69,   14
 1828,  484, 65:02,  -69,  -69,   14
 1829,  470, 65:02,  -69,  -69,   14
 1830,  489, 65:02,  -69,  -69,   14
 1831,  472, 65:02,  -72,  -70,   14
 1832,  481, 65:02,  -69,  -70,   14
 1833,  476, 65:02,  -70,  -69,   14
 1834,  515, 65:02,  -70,  -70,   14
 1835,  457, 65:02,  -70,  -70,   14
 1836,  472, 65:02,  -69,  -69,   14
 1837,  495, 65:02,  -70,  -69,   14
 1838,  947, 65:02,  -70,  -70,   14
 1839,  512, 65:02,  -69,  -69,   14
 1840,  445, 65:02,  -71,  -70,   14
 1841,  477, 65:02,  -69,  -70,   14
 1842,  480, 65:02,  -69,  -69,   14
 1843,  965, 65:02,  -72,  -70,   14
 1844,  509, 65:02,  -69,  -70,   14
 1845,  963, 65:02,  -69,  -69,   14
 1846,  444, 65:02,  -72,  -70,   14
 1847,  492, 65:02,  -69,  -70,   14
 1848,  470, 65:02,  -72,  -70,   14
 1849,  966, 65:02,  -72,  -72,   14
 1850,  956, 65:02,  -71,  -71,   14
 1851,  517, 65:02,  -70,  -70,   14
 1852,  949, 65:02,  -69,  -69,   14
 1853,  449, 65:02,  -72,  -70,   14
 1854,  484, 65:02,  -70,  -71,   14
 1855,  511, 65:02,  -70,  -70,   14
 1856,  473, 65:02,  -71,  -70,   14
 1857,  458, 65:02,  -73,  -72,   14
 1858,  971, 65:02,  -70,  -71,   14
 1859,  948, 65:02,  -69,  -69,   14
 1860,  516, 65:02,  -69,  -69,   14
 1861,  462, 65:02,  -70,  -69,   14
 1862,  462, 65:02,  -72,  -71,   14
 1863,  475, 65:02,  -69,  -70,   14
 1864,  961, 65:02,  -69,  -69,   14
 1865,  968, 65:02,  -71,  -70,   14
 1866,  503, 65:02,  -71,  -71,   14
 1867,  453, 65:02,  -72,  -71,   14
 1868,  510, 65:02,  -72,  -72,   14
 1869,  451, 65:02,  -72,  -72,   14
 1870,  475, 65:02,  -69,  -70,   14
 1871,  497, 65:02,  -69,  -69,   14
 1872,  471, 65:02,  -71,  -70,   14
 1873,  473, 65:02,  -69,  -70,   14
 1874,  486, 65:02,  -72,  -70,   14
 1875,  477, 65:02,  -69,  -70,   14
 1876,  480, 65:02,  -69,  -69,   14
 1877, 1448, 65:02,  -71,  -70,   14
 1878,  487, 65:02,  -72,  -71,   14
 1879,  511, 65:02,  -71,  -71,   14
 1880,  457, 65:02,  -70,  -70,   14
 1881,  450, 65:02,  -69,  -69,   14
 1882,  972, 65:02,  -71,  -70,   14
 1883,  504, 65:02,  -69,  -70,   14
 1884,  445, 65:02,  -69,  -69,   14
 1885,  485, 65:02,  -70,  -69,   14
 1886,  486, 65:02,  -69,  -69,   14
 1887,  480, 65:02,  -72,  -70,   14
 1888,  471, 65:02,  -69,  -70,   14
 1889,  973, 65:02,  -72,  -70,   14
 1890,  466, 65:02,  -69,  -70,   14
 1891,  484, 65:02,  -69,  -69,   14
 1892,  482, 65:02,  -68,  -68,   14
 1893,  970, 65:02,  -72,  -70,   14
 1894,  466, 65:02,  -69,  -70,   14
 1895,  973, 65:02,  -69,  -69,   14
 1896,  473, 65:02,  -69,  -69,   14
 1897,  484, 65:02,  -71,  -70,   14
 1898,  495, 65:02,  -69,  -70,   14
 1899,  460, 65:02,  -69,  -69,   14
 1900,  988, 65:02,  -70,  -69,   14
 1901,  929, 65:02,  -69,  -69,   14
 1902,  483, 65:02,  -69,  -69,   14
 1903,  475, 65:02,  -69,  -69,   14
 1904,  488, 65:02,  -70,  -69,   14
 1905,  480, 65:02,  -69,  -69,   14
 1906,  476, 65:02,  -70,  -69,   14
 1907,  484, 65:02,  -70,  -70,   14
 1908,  477, 65:02,  -69,  -69,   14
 1909,  476, 65:02,  -69,  -69,   14
 1910,  485, 65:02,  -72,  -70,   14
 1911,  989, 65:02,  -72,  -72,   14
 1912,  930, 65:02,  -70,  -71,   14
 1913,  483, 65:02,  -69,  -69,   14
 1914,  958, 65:02,  -69,  -69,   14
 1915,  480, 65:02,  -72,  -70,   14
 1916,  472, 65:02,  -68,  -70,   14
 1917,  482, 65:02,  -70,  -69,   14
 1918,  484, 65:02,  -69,  -69,   14
 1919,  954, 65:02,  -69,  -69,   14
 1920,  504, 65:02,  -69,  -69,   14
 1921,  460, 65:02,  -69,  -69,   14
 1922,  505, 65:02,  -69,  -69,   14
 1923,  501, 65:02,  -69,  -69,   14
 1924, 1398, 65:02,  -70,  -69,   14
 1925,  513, 65:02,  -72,  -71,   14
 1926,  442, 65:02,  -72,  -72,   14
 1927,  962, 65:02,  -70,  -71,   14
 1928,  480, 65:02,  -72,  -71,   14
 1929,  484, 65:02,  -69,  -70,   14
 1930,  990, 65:02,  -70,  -69,   14
 1931,  443, 65:02,  -72,  -71,   14
 1932,  503, 65:02,  -69,  -70,   14
 1933,  454, 65:02,  -69,  -69,   14
 1934, 1450, 65:02,  -69,  -69,   14
 1935,  954, 65:02,  -69,  -69,   14
 1936,  485, 65:02,  -68,  -68,   14
 1937,  473, 65:02,  -70,  -69,   14
 1938,  996, 65:02,  -72,  -71,   14
 1939,  931, 65:02,  -68,  -70,   14
 1940,  487, 65:02,  -70,  -69,   14
 1941,  465, 65:02,  -72,  -71,   14
 1942,  482, 65:02,  -70,  -71,   14
 1943,  480, 65:02,  -69,  -69,   14
 1944,  482, 65:02,  -69,  -69,   14
 1945,  484, 65:02,  -69,  -69,   14
 1946,  471, 65:02,  -69,  -69,   14
 1947,  533, 65:02,  -69,  -69,   14
 1948,  429, 65:02,  -72,  -70,   14
 1949,  481, 65:02,  -69,  -70,   14
 1950,  519, 65:02,  -69,  -69,   14
 1951,  451, 65:02,  -69,  -69,   14
 1952,  512, 65:02,  -69,  -69,   14
 1953,  446, 65:02,  -71,  -70,   14
 1954,  486, 65:02,  -70,  -70,   14
 1955,  467, 65:02,  -70,  -70,   14
 1956,  485, 65:02,  -69,  -69,   14
 1957,  482, 65:02,  -70,  -69,   14
 1958,  480, 65:02,  -72,  -71,   14
 1959, 1918, 65:02,  -69,  -70,   14
 1960,  985, 65:02,  -70,  -69,   14
 1961,  456, 65:02,  -72,  -71,   14
 1962,  978, 65:02,  -69,  -70,   14
 1963,  461, 65:02,  -72,  -70,   14
 1964,  491, 65:02,  -69,  -70,   14
 1965,  467, 65:02,  -72,  -70,   14
 1966,  504, 65:02,  -72,  -72,   14
 1967,  455, 65:02,  -72,  -72,   14
 1968,  484, 65:02,  -70,  -71,   14
 1969,  473, 65:02,  -71,  -70,   14
 1970,  972, 65:02,  -71,  -71,   14
 1971,  954, 65:02,  -70,  -70,   14
 1972,  476, 65:02,  -69,  -69,   14
 1973,  483, 65:02,  -70,  -69,   14
 1974,  478, 65:02,  -69,  -69,   14
 1975,  484, 65:02,  -72,  -70,   14
 1976,  479, 65:02,  -69,  -70,   14
 1977,  471, 65:02,  -69,  -69,   14
 1978,  489, 65:02,  -69,  -69,   14
 1979,  482, 65:02,  -68,  -68,   14
 1980,  472, 65:02,  -72,  -70,   14
 1981,  962, 65:02,  -71,  -71,   14
 1982,  480, 65:02,  -69,  -70,   14
 1983,  477, 65:02,  -68,  -68,   14
 1984,  487, 65:02,  -69,  -68,   14
 1985,  499, 65:02,  -71,  -70,   14
 1986,  937, 65:02,  -70,  -70,   14
 1987,  511, 65:02,  -69,  -69,   14
 1988,  448, 65:02,  -72,  -70,   14
 1989,  514, 65:02,  -72,  -72,   14
 1990,  445, 65:02,  -72,  -72,   14
 1991,  483, 65:02,  -70,  -71,   14
 1992,  480, 65:02,  -70,  -70,   14
 1993,  486, 65:02,  -70,  -70,   14
 1994,  495, 65:02,  -69,  -69,   14
 1995,  453, 65:02,  -69,  -69,   14
 1996,  510, 65:02,  -70,  -69,   14
 1997,  475, 65:02,  -72,  -71,   14
 1998,  455, 65:02,  -69,  -70,   14
 1999,  486, 65:02,  -69,  -69,   14
 2000,  489, 65:02,  -72,  -70,   14
 2001,  467, 65:02,  -69,  -70,   14
 2002,  482, 65:02,  -70,  -69,   14
 2003,  486, 65:02,  -70,  -70,   14
 2004,  474, 65:02,  -69,  -69,   14
 2005,  486, 65:02,  -69,  -69,   14
 2006,  477, 65:02,  -69,  -69,   14
 2007,  492, 65:02,  -70,  -69,   14
 2008,  477, 65:02,  -69,  -69,   14
 2009,  469, 65:02,  -71,  -70,   14
 2010,  507, 65:02,  -69,  -70,   14
 2011,  460, 65:02,  -69,  -69,   14
 2012,  471, 65:02,  -72,  -70,   14
 2013,  479, 65:02,  -69,  -70,   14
 2014,  484, 65:02,  -69,  -69,   14
 2015,  484, 65:02,  -72,  -70,   14
 2016,  476, 65:02,  -69,  -70,   14
 2017,  486, 65:02,  -69,  -69,   14
 2018,  470, 65:02,  -69,  -69,   14
 2019,  478, 65:02,  -69,  -69,   14
 2020,  479, 65:02,  -69,  -69,   14
 2021,  489, 65:02,  -70,  -69,   14
 2022,  479, 65:02,  -70,  -70,   14
 2023,  477, 65:02,  -69,  -69,   14
 2024, 1472, 65:02,  -72,  -70,   14
 2025,  453, 65:02,  -73,  -72,   14
 2026,  469, 65:02,  -70,  -71,   14
 2027,  483, 65:02,  -70,  -70,   14
 2028,  975, 65:02,  -73,  -71,   14
 2029,  470, 65:02,  -69,  -71,   14
 2030,  476, 65:02,  -72,  -70,   14
 2031,  479, 65:02,  -69,  -70,   14
 2032,  486, 65:02,  -70,  -69,   14
 2033,  956, 65:02,  -70,  -70,   14
 2034,  486, 65:02,  -69,  -69,   14
 2035,  987, 65:02,  -70,  -69,   14
 2036,  453, 65:02,  -69,  -69,   14
 2037,  481, 65:02,  -70,  -69,   14
 2038,  955, 65:02,  -72,  -71,   14
 2039,  479, 65:02,  -69,  -70,   14
 2040,  485, 65:02,  -70,  -69,   14
 2041,  486, 65:02,  -70,  -70,   14
 2042,  948, 65:02,  -69,  -69,   14
 2043,  965, 65:02,  -70,  -69,   14
 2044,  480, 65:02,  -69,  -69,   14
 2045,  484, 65:02,  -71,  -70,   14
 2046,  474, 65:02,  -72,  -71,   14
 2047,  474, 65:02,  -70,  -71,   14
 2048,  486, 65:02,  -69,  -69,   14
 2049,  516, 65:02,  -69,  -69,   14
 2050,  920, 65:02,  -69,  -69,   14
 2051,  480, 65:02,  -69,  -69,   14
 2052,  969, 65:02,  -70,  -69,   14
 2053,  507, 65:02,  -69,  -69,   14
 2054,  474, 65:02,  -72,  -70,   14
 2055,  457, 65:02,  -69,  -70,   14
 2056,  475, 65:02,  -69,  -69,   14
 2057,  515, 65:02,  -69,  -69,   14
 2058,  446, 65:02,  -72,  -70,   14
 2059,  989, 65:02,  -70,  -71,   14
 2060,  451, 65:02,  -69,  -69,   14
 2061,  485, 65:02,  -69,  -69,   14
 2062,  470, 65:02,  -69,  -69,   14
 2063,  495, 65:02,  -70,  -69,   14
 2064,  473, 65:02,  -72,  -71,   14
 2065,  485, 65:02,  -70,  -71,   14
 2066,  951, 65:02,  -69,  -69,   14
 2067,  515, 65:02,  -69,  -69,   14
 2068,  447, 65:02,  -69,  -69,   14
 2069,  483, 65:02,  -69,  -69,   14
 2070,  480, 65:02,  -69,  -69,   14
 2071,  480, 65:02,  -69,  -69,   14
 2072,  488, 65:02,  -73,  -71,   14
 2073,  468, 65:02,  -73,  -73,   14
 2074,  478, 65:02,  -72,  -72,   14
 2075,  500, 65:02,  -70,  -71,   14
 2076,  466, 65:02,  -69,  -69,   14
 2077,  481, 65:02,  -69,  -69,   14
 2078,  471, 65:02,  -69,  -69,   14
 2079,  483, 65:02,  -69,  -69,   14
 2080,  497, 65:02,  -69,  -69,   14
 2081,  462, 65:02,  -69,  -69,   14
 2082,  490, 65:02,  -69,  -69,   14
 2083,  479, 65:02,  -69,  -69,   14
 2084,  958, 65:02,  -70,  -69,   14
 2085,  477, 65:02,  -69,  -69,   14
 2086,  483, 65:02,  -68,  -68,   14
 2087,  477, 65:02,  -69,  -68,   14
 2088,  507, 65:02,  -69,  -69,   14
 2089,  489, 65:02,  -72,  -70,   14
 2090,  930, 65:02,  -70,  -71,   14
 2091,  480, 65:02,  -69,  -69,   14
 2092,  953, 65:02,  -70,  -69,   14
 2093,  504, 65:02,  -69,  -69,   14
 2094,  461, 65:02,  -69,  -69,   14
 2095,  478, 65:02,  -69,  -69,   14
 2096,  970, 65:02,  -70,  -69,   14
 2097,  474, 65:02,  -72,  -71,   14
 2098,  484, 65:02,  -69,  -70,   14
 2099,  484, 65:02,  -72,  -70,   14
 2100,  466, 65:02,  -73,  -72,   14
 2101,  481, 65:02,  -69,  -71,   14
 2102,  479, 65:02,  -69,  -69,   14
 2103,  996, 65:02,  -70,  -69,   14
 2104,  477, 65:02,  -69,  -69,   14
 2105,  447, 65:02,  -70,  -69,   14
 2106,  480, 65:02,  -70,  -70,   14
 2107,  962, 65:02,  -73,  -71,   14
 2108,  531, 65:02,  -69,  -71,   14
 2109,  443, 65:02,  -72,  -70,   14
 2110,  950, 65:02,  -70,  -71,   14
 2111,  474, 65:02,  -69,  -69,   14
 2112,  485, 65:02,  -69,  -69,   14
 2113,  477, 65:02,  -73,  -71,   14
 2114,  473, 65:02,  -69,  -71,   14
 2115,  490, 65:02,  -68,  -68,   14
 2116,  472, 65:02,  -69,  -68,   14
 2117,  972, 65:02,  -72,  -70,   14
 2118,  475, 65:02,  -69,  -70,   14
 2119,  475, 65:02,  -70,  -69,   14
 2120,  484, 65:02,  -70,  -70,   14
 2121,  967, 65:02,  -72,  -71,   14
 2122,  952, 65:02,  -70,  -71,   14
 2123,  483, 65:02,  -70,  -70,   14
 2124,  964, 65:02,  -70,  -70,   14
 2125,  952, 65:02,  -70,  -70,   14
 2126,  475, 65:02,  -70,  -70,   14
 2127,  488, 65:02,  -70,  -70,   14
 2128,  505, 65:02,  -69,  -69,   14
 2129,  447, 65:02,  -69,  -69,   14
 2130,  487, 65:02,  -71,  -70,   14
 2131,  476, 65:02,  -68,  -69,   14
 2132,  967, 65:02,  -70,  -69,   14
 2133,  956, 65:02,  -69,  -69,   14
 2134,  476, 65:02,  -72,  -70,   14
 2135,  485, 65:02,  -70,  -71,   14
 2136,  478, 65:02,  -69,  -69,   14
 2137,  481, 65:02,  -69,  -69,   14
 2138,  491, 65:02,  -72,  -70,   14
 2139,  469, 65:02,  -69,  -70,   14
 2140,  480, 65:02,  -70,  -69,   14
 2141,  483, 65:02,  -70,  -70,   14
 2142,  487, 65:02,  -70,  -70,   14
 2143,  951, 65:02,  -70,  -70,   14
 2144,  479, 65:02,  -69,  -69,   14
 2145,  479, 65:02,  -69,  -69,   14
 2146,  484, 65:02,  -70,  -69,   14
 2147,  486, 65:02,  -71,  -70,   14
 2148,  478, 65:02,  -70,  -70,   14
 2149,  954, 65:02,  -70,  -70,   14
 2150,  483, 65:02,  -70,  -70,   14
 2151,  473, 65:02,  -69,  -69,   14
 2152,  484, 65:02,  -69,  -69,   14
 2153,  482, 65:02,  -69,  -69,   14
 2154, 1436, 65:02,  -72,  -70,   14
 2155,  482, 65:02,  -69,  -70,   14
 2156,  476, 65:02,  -70,  -69,   14
 2157,  496, 65:02,  -69,  -69,   14
 2158,  463, 65:02,  -69,  -69,   14
 2159,  987, 65:02,  -70,  -69,   14
 2160,  495, 65:02,  -69,  -69,   14
 2161,  927, 65:02,  -70,  -69,   14
 2162,  477, 65:02,  -69,  -69,   14
 2163,  963, 65:02,  -70,  -69,   14
 2164,  509, 65:02,  -69,  -69,   14
